SALESDOCUMENT,SALESOFFICE,SALESGROUP,CUSTOMERPAYMENTTERMS,SHIPPINGCONDITION,SALESDOCUMENTTYPE,SALESORGANIZATION,DISTRIBUTIONCHANNEL,ORGANIZATIONDIVISION,BILLINGCOMPANYCODE,TRANSACTIONCURRENCY,CREATIONDATE,CREATIONTIME,HEADERINCOTERMSCLASSIFICATION,SALESDOCUMENTITEM,PLANT,SHIPPINGPOINT,SALESDOCUMENTITEMCATEGORY,PRODUCT,SOLDTOPARTY,SHIPTOPARTY,BILLTOPARTY,PAYERPARTY,ITEMINCOTERMSCLASSIFICATION,ADDRESSID_SOLDTOPARTY,ADDRESSID_BILLTOPARTY,ADDRESSID_PAYERPARTY,ADDRESSID_SHIPTOPARTY
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,13,1,MUST,ZMUP,1398172222,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,14,1,MUST,ZMUP,1183381524,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,15,1,MUST,ZMUP,7704951167,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,20,1,MUST,ZMUK,4277423531,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,21,1,MUST,ZMUP,1183381524,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,22,1,MUST,ZMUP,6722639830,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,23,1,MUST,ZMUP,1183381524,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,24,1,MUST,ZMUP,9024269167,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,30,1,MUST,ZMUK,4073116499,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,31,1,MUST,ZMUP,1951361101,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,32,1,MUST,ZMUP,3806478514,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,33,1,MUST,ZMUP,1612970023,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984778,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,11:55:17,DDP,34,1,MUST,ZMUP,4880097256,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984779,10,311,0,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:59:08,DDP,10,1,MUST,ZMUK,2000253575,9105408416,9105408416,9105408416,9105408416,DDP,3000215022,3000215022,3000215022,3000215022
1984779,10,311,0,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:59:08,DDP,20,1,MUST,ZMUK,1437499305,9105408416,9105408416,9105408416,9105408416,DDP,3000215022,3000215022,3000215022,3000215022
1984779,10,311,0,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:59:08,DDP,30,1,MUST,ZMUK,4607696976,9105408416,9105408416,9105408416,9105408416,DDP,3000215022,3000215022,3000215022,3000215022
1984779,10,311,0,99,ZMUN,10,10,10,D011,EUR,02-01-2018,11:59:08,DDP,40,1,MUST,ZMUK,102764365,9105408416,9105408416,9105408416,9105408416,DDP,3000215022,3000215022,3000215022,3000215022
1984780,10,344,32,95,ZMUN,10,10,10,D011,EUR,02-01-2018,11:58:31,FCA,10,1,MUST,ZMUK,2525231458,1512980784,851548071,1512980784,1512980784,FCA,3000466906,3000466906,3000466906,3000208064
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,10,1,MUST,ZMUK,5165418813,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,20,1,MUST,ZMUK,2738801581,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,21,1,MUST,ZMUP,1183381524,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,22,1,MUST,ZMUP,4774350618,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,23,1,MUST,ZMUP,4726981266,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,24,1,MUST,ZMUP,59574812,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,25,1,MUST,ZMUP,4206905395,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,26,1,MUST,ZMUP,4709412219,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,30,1,MUST,ZMUK,9972642869,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,31,1,MUST,ZMUP,7658599977,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,32,1,MUST,ZMUP,20982611,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,33,1,MUST,ZMUP,2446183652,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,40,1,MUST,ZMUK,3855383268,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,41,1,MUST,ZMUP,1183381524,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,42,1,MUST,ZMUP,8042747455,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,43,1,MUST,ZMUP,7159847367,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984781,10,520,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:02:30,DDP,44,1,MUST,ZMUP,7122819908,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984782,10,341,32,13,TA,4200,10,10,DK20,DKK,02-01-2018,12:04:46,DDP,10,4200,4200,TAN,7318465437,8738262657,8738262657,1417658093,1417658093,DDP,3000538074,3000222178,3000222178,3000538074
1984783,10,341,32,13,TA,4200,10,10,DK20,DKK,02-01-2018,12:06:49,DDP,10,4200,4200,TAN,7318465437,8738262657,8738262657,1417658093,1417658093,DDP,3000538074,3000222178,3000222178,3000538074
1984784,10,192,54,99,ZMUN,10,10,10,D011,EUR,02-01-2018,12:07:15,CPT,10,1,MUST,ZMUK,7677647477,776954873,776954873,776954873,776954873,CPT,3000494958,3000494958,3000494958,3000494958
1984785,10,520,32,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,12:09:09,DDP,10,5900,5902,ZMUK,5398176848,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984785,10,520,32,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,12:09:09,DDP,20,5900,5902,ZMUK,7951591531,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984785,10,520,32,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,12:09:09,DDP,30,5900,5902,ZMUK,8168184126,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984785,10,520,32,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,12:09:09,DDP,40,5900,5902,ZMUK,8975725832,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984785,10,520,32,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,12:09:09,DDP,50,5900,5902,ZMUK,3790993263,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984786,10,252,32,96,ZMUN,10,10,10,D011,EUR,02-01-2018,12:07:52,DDP,10,1,MUST,ZMUK,595458577,7143172224,7143172224,7143172224,7143172224,DDP,3000207627,3000207627,3000207627,3000207627
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,10,1,MUST,ZMUK,8638115881,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,11,1,MUST,ZMUP,2265985479,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,12,1,MUST,ZMUP,3755243785,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,13,1,MUST,ZMUP,422017490,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,20,1,MUST,ZMUK,8950976683,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,21,1,MUST,ZMUP,7453658291,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,22,1,MUST,ZMUP,3755243785,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,23,1,MUST,ZMUP,422017490,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,30,1,MUST,ZMUK,1726290193,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,31,1,MUST,ZMUP,20038082,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,32,1,MUST,ZMUP,3755243785,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,33,1,MUST,ZMUP,422017490,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,40,1,MUST,ZMUK,5597700925,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,41,1,MUST,ZMUP,3803706522,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,42,1,MUST,ZMUP,5268678379,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,43,1,MUST,ZMUP,3755243785,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,44,1,MUST,ZMUP,422017490,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,50,1,MUST,ZMUK,1995787833,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,51,1,MUST,ZMUP,1947740887,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,52,1,MUST,ZMUP,7458012179,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,53,1,MUST,ZMUP,3742584100,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,54,1,MUST,ZMUP,5268678379,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,55,1,MUST,ZMUP,3755243785,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984787,10,266,42,95,ZMUN,10,10,10,D011,EUR,02-01-2018,12:08:15,FCA,56,1,MUST,ZMUP,422017490,623522596,623522596,2628197202,2628197202,FCA,3000320364,3000597058,3000597058,3000320364
1984788,10,588,0,1,TA,10,10,10,D011,EUR,02-01-2018,12:08:47,CIP,10,1,1,TAN,2500955230,1606398408,7119552338,1606398408,1606398408,CIP,3000641501,3000641501,3000641501,3000417805
1984789,10,520,32,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,12:14:21,DDP,10,5900,5902,ZMUK,2277163746,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984789,10,520,32,99,ZMUN,5900,10,10,D060,EUR,02-01-2018,12:14:21,DDP,20,5900,5902,ZMUK,4880097256,2860042699,9352794312,2860042699,2860042699,DDP,3000937010,3000937010,3000937010,3000208984
1984790,10,547,32,1,TA,10,10,10,D011,EUR,02-01-2018,11:59:15,DDP,10,1,1,TAN,6694571209,9750697446,9750697446,9750697446,9750697446,DDP,3000207599,3000207599,3000207599,3000207599
1984791,10,224,3,1,TA,1300,10,10,D015,EUR,02-01-2018,11:46:08,DDP,10,1300,1300,TAN,6608374387,4491791508,4491791508,4491791508,4491791508,DDP,3000511657,3000511657,3000511657,3000511657
1984791,10,224,3,1,TA,1300,10,10,D015,EUR,02-01-2018,11:46:08,DDP,20,1300,1300,TAN,4190627498,4491791508,4491791508,4491791508,4491791508,DDP,3000511657,3000511657,3000511657,3000511657
1984791,10,224,3,1,TA,1300,10,10,D015,EUR,02-01-2018,11:46:08,DDP,30,1300,1300,TAN,6035667373,4491791508,4491791508,4491791508,4491791508,DDP,3000511657,3000511657,3000511657,3000511657
1984791,10,224,3,1,TA,1300,10,10,D015,EUR,02-01-2018,11:46:08,DDP,40,1300,1300,TAN,4260253952,4491791508,4491791508,4491791508,4491791508,DDP,3000511657,3000511657,3000511657,3000511657
1984791,10,224,3,1,TA,1300,10,10,D015,EUR,02-01-2018,11:46:08,DDP,50,1300,1300,TAN,4822003008,4491791508,4491791508,4491791508,4491791508,DDP,3000511657,3000511657,3000511657,3000511657
1984792,10,344,32,1,ZMUN,10,10,10,D011,EUR,02-01-2018,12:17:03,DDP,10,1,1,ZMUK,626453711,1512980784,851548071,1512980784,1512980784,DDP,3000466906,3000466906,3000466906,3000208064
1984793,10,818,95,98,ZMUN,10,10,10,D011,EUR,02-01-2018,12:21:05,CIP,10,1,MUST,ZMUK,2149235866,8033528646,5876362661,5553593897,8033528646,CIP,3000219619,3000459581,3000219619,3000326368
1984793,10,818,95,98,ZMUN,10,10,10,D011,EUR,02-01-2018,12:21:05,CIP,20,1,MUST,ZMUK,2593985611,8033528646,5876362661,5553593897,8033528646,CIP,3000219619,3000459581,3000219619,3000326368
1984794,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:21:49,DDP,10,1300,1301,ZMUK,8471236765,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984794,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:21:49,DDP,20,1300,1301,ZMUK,8471236765,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984794,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:21:49,DDP,30,1300,1301,ZMUK,8471236765,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984794,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:21:49,DDP,40,1300,1301,ZMUK,8471236765,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984795,10,998,33,98,ZMUN,10,10,10,D011,EUR,02-01-2018,12:27:26,DDP,10,1,MUST,ZMUK,7677647477,689020651,689020651,689020651,689020651,DDP,3000405457,3000405457,3000405457,3000405457
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,10,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,20,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,30,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,40,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,50,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,60,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,70,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984796,10,192,32,99,ZMUN,1300,10,10,D015,EUR,02-01-2018,12:27:09,DDP,80,1300,1301,ZMUK,9513662069,5300596642,5300596642,5300596642,5300596642,DDP,3000205785,3000205785,3000205785,3000205785
1984797,10,269,3,1,TA,1600,10,10,NL80,EUR,02-01-2018,11:54:06,DDP,10,1600,1600,TAN,8874984043,165144788,165144788,165144788,165144788,DDP,3000434570,3000434570,3000434570,3000434570
1984798,10,439,33,5,TA,300,10,10,NL30,EUR,02-01-2018,12:30:10,FCA,10,310,300,TAN,4067202906,4925749318,2513791855,4925749318,4925749318,FCA,3000546892,3000546892,3000546892,3000480614
1984798,10,439,33,5,TA,300,10,10,NL30,EUR,02-01-2018,12:30:10,FCA,20,310,300,ZTCH,4067202906,4925749318,2513791855,4925749318,4925749318,FCA,3000546892,3000546892,3000546892,3000480614
1984799,10,789,32,5,TA,10,10,10,D011,EUR,02-01-2018,12:29:39,FCA,10,1,1,TAN,9694735260,851548071,1488654573,851548071,851548071,FCA,3000208064,3000208064,3000208064,3000485258
1984800,10,767,C6,1,TA,10,10,10,D011,EUR,02-01-2018,12:30:56,DDP,10,1,1,TAN,9464310666,7048107123,7048107123,9927335532,9927335532,DDP,3000426869,3000223395,3000223395,3000426869
1984800,10,767,C6,1,TA,10,10,10,D011,EUR,02-01-2018,12:30:56,DDP,20,1,1,TAN,1067635273,7048107123,7048107123,9927335532,9927335532,DDP,3000426869,3000223395,3000223395,3000426869
1984801,10,998,54,98,ZMUN,10,10,10,D011,EUR,02-01-2018,12:30:22,DDP,10,1,MUST,ZMUK,7677647477,2224652438,2224652438,2224652438,2224652438,DDP,3000463353,3000463353,3000463353,3000463353
1984802,10,210,32,1,TA,10,10,10,D011,EUR,02-01-2018,12:35:02,DDP,10,1,1,TAN,3127350135,8198201053,8198201053,9812203623,9812203623,DDP,3000934027,3000570767,3000570767,3000934027
1984802,10,210,32,1,TA,10,10,10,D011,EUR,02-01-2018,12:35:02,DDP,20,1,1,ZTCH,3127350135,8198201053,8198201053,9812203623,9812203623,DDP,3000934027,3000570767,3000570767,3000934027
1984803,10,209,232,1,TA,1300,10,10,D015,EUR,02-01-2018,12:33:48,DDP,10,1300,1300,TAN,3070300385,2394229854,2394229854,2394229854,2394229854,DDP,3000207598,3000207598,3000207598,3000207598
1984803,10,209,232,1,TA,1300,10,10,D015,EUR,02-01-2018,12:33:48,DDP,20,1300,1300,TAN,9538877677,2394229854,2394229854,2394229854,2394229854,DDP,3000207598,3000207598,3000207598,3000207598
1984804,10,210,242,1,ZIA,1600,10,10,NL80,EUR,02-01-2018,12:38:08,DDP,10,1600,1600,TAN,1467746818,1446844503,1446844503,1446844503,1446844503,DDP,3000207181,3000207181,3000207181,3000207181
1984805,10,789,32,5,TA,10,10,10,D011,EUR,02-01-2018,12:38:36,FCA,10,1,1,TAN,740293092,851548071,851548071,851548071,851548071,FCA,3000208064,3000208064,3000208064,3000208064
1984805,10,789,32,5,TA,10,10,10,D011,EUR,02-01-2018,12:38:36,FCA,20,1,1,TAN,458410436,851548071,851548071,851548071,851548071,FCA,3000208064,3000208064,3000208064,3000208064
1984806,10,789,32,5,TA,10,10,10,D011,EUR,02-01-2018,12:44:25,FCA,10,1,1,TAN,2831433498,851548071,851548071,851548071,851548071,FCA,3000208064,3000208064,3000208064,3000208064
1984807,10,,,99,ZMUN,10,10,10,D011,EUR,02-01-2018,12:44:14,,10,1,MUST,ZMUK,3937880614,4127490320,4127490320,4127490320,4127490320,,3000225379,3000225379,3000225379,3000225379
1984808,10,419,42,1,TA,10,10,10,D011,EUR,02-01-2018,12:49:17,DDP,10,1,1,TAN,4281054098,6638797984,6638797984,6638797984,6638797984,DDP,3000208232,3000208232,3000208232,3000208232
1984808,10,419,42,1,TA,10,10,10,D011,EUR,02-01-2018,12:49:17,DDP,20,1,1,ZTCH,4281054098,6638797984,6638797984,6638797984,6638797984,DDP,3000208232,3000208232,3000208232,3000208232
1984809,10,789,32,5,TA,10,10,10,D011,EUR,02-01-2018,12:50:46,FCA,10,1,1,TAN,5707111320,851548071,1488654573,851548071,851548071,FCA,3000208064,3000208064,3000208064,3000485258
1984810,10,282,33,13,TA,700,10,10,PL10,EUR,02-01-2018,11:29:11,DAP,10,700,700,TAN,2281857588,5830915004,4660146882,5830915004,5830915004,DAP,3000430839,3000430839,3000430839,3000452810
1984810,10,282,33,13,TA,700,10,10,PL10,EUR,02-01-2018,11:29:11,DAP,20,700,700,TAN,4842853152,5830915004,4660146882,5830915004,5830915004,DAP,3000430839,3000430839,3000430839,3000452810
1984812,10,925,EV13,1,TA,10,10,10,D011,GBP,02-01-2018,12:58:08,DDP,10,1,1,TAN,6327625105,9976742891,9976742891,9976742891,9976742891,DDP,3000214728,3000214728,3000214728,3000214728
1984813,10,257,32,99,ZMUN,10,10,10,D011,EUR,02-01-2018,13:01:59,DAP,10,1,MUST,ZMUK,1386085906,8000226800,8659298878,8000226800,8000226800,DAP,3000329937,3000329937,3000329937,3000221569
1984813,10,257,32,99,ZMUN,10,10,10,D011,EUR,02-01-2018,13:01:59,DAP,11,1,MUST,ZMUP,7923918906,8000226800,8659298878,8000226800,8000226800,DAP,3000329937,3000329937,3000329937,3000221569
1984813,10,257,32,99,ZMUN,10,10,10,D011,EUR,02-01-2018,13:01:59,DAP,12,1,MUST,ZMUP,5894449533,8000226800,8659298878,8000226800,8000226800,DAP,3000329937,3000329937,3000329937,3000221569
1984813,10,257,32,99,ZMUN,10,10,10,D011,EUR,02-01-2018,13:01:59,DAP,13,1,MUST,ZMUP,2231879563,8000226800,8659298878,8000226800,8000226800,DAP,3000329937,3000329937,3000329937,3000221569
